id,Volume,Good Type,Business Type,Start Business ID,End Business ID,Distance,Price
93728,12,3,1,22,16,12346.58,228
93729,12,3,1,22,8,30410.92,389.2
93730,5,5,1,22,5,24942.92,120
93731,5,1,1,1,17,11235.75,86
93732,13,3,1,22,26,17332.33,160
93733,10,1,1,14,19,29170.75,342.2
93734,8,1,1,15,15,4620.08,56
93735,8,1,1,19,22,14546.17,100
93736,10,5,3,3,7,22791.42,300
93737,5,1,1,32,27,3213.67,23
93738,8,1,1,24,5,4571.83,60
93739,8,5,1,22,22,2116.58,29.4
93740,9,1,1,26,8,19342.50,250
93741,12,3,2,22,3,17565.00,12
93742,2,5,1,22,22,2874.75,32
93743,8,5,1,17,32,8043.50,68
93744,12,3,1,32,25,22304.08,390
93745,8,5,1,26,5,13328.17,106
93746,8,1,1,12,21,6780.42,62
93747,12,3,1,22,17,10968.17,160
93748,5,5,1,22,26,16582.50,72
93749,5,5,1,19,19,1902.00,22
93750,4,2,1,32,19,3954.50,30
93751,5,3,1,30,11,3898.17,60
93752,5,5,2,3,5,7626.83,56
93753,5,3,1,27,32,2112.83,19
93754,5,3,1,32,24,7126.33,44
93755,12,3,1,22,19,16097.58,148.8
93756,1,3,1,32,24,7126.33,34
93757,8,3,1,32,19,5694.08,66
93758,10,1,1,22,32,17134.67,128
93759,8,5,1,27,27,246.33,11.4
93760,10,1,1,18,19,25581.58,420
93761,8,1,1,22,27,13811.58,120
93762,17,5,1,22,6,18049.67,280
93763,12,1,1,13,5,12289.08,70
93764,10,1,1,22,25,18855.25,264
93765,8,5,1,22,22,4699.92,47
93766,12,3,1,22,22,2444.83,56
93767,12,5,1,1,22,6837.42,140
93768,16,1,1,32,1,10388.17,174
93769,10,3,1,32,32,2614.50,50
93770,1,5,1,22,32,15180.33,64
93771,8,5,3,24,32,6418.25,70
93772,12,3,1,20,19,11489.50,250
93773,10,1,1,22,19,18316.67,249.6
93774,8,1,1,32,32,2862.50,36
93775,16,1,1,3,32,6985.75,122
93776,5,1,1,32,3,8067.33,56
93777,1,1,1,16,7,6769.75,56
93778,5,1,1,17,17,160.83,12
93779,12,3,1,27,12,15559.17,320
93780,6,1,1,3,3,1184.67,14
93781,14,5,1,22,22,561.25,16
93782,8,1,3,32,8,17045.25,148
93783,5,1,2,27,26,3517.83,15
93784,8,1,1,32,32,2862.50,37
93785,18,3,1,1,22,7443.33,170
93786,1,5,1,4,22,8210.50,40
93787,8,1,1,22,18,6172.42,132
93788,1,1,1,1,5,22907.17,98
93789,10,1,1,25,29,27730.00,399
93790,5,1,1,28,32,11797.42,64
93791,15,1,1,17,1,11215.42,88
93792,14,1,1,26,11,12533.67,76
93793,12,5,1,22,25,18754.58,310
93794,5,1,1,4,4,2113.00,12
93795,12,3,1,32,9,12980.50,222
93796,5,1,1,24,5,4571.83,36
93797,12,5,1,17,7,16824.58,250
93798,8,5,1,32,17,8883.58,102
93799,8,1,1,17,27,5030.00,56
93800,16,1,1,20,19,6298.75,60
93801,8,5,1,22,32,16493.67,90
93802,10,1,1,10,9,15502.00,242
93803,8,1,1,6,6,4703.92,51
93804,6,5,1,26,28,11467.17,108
93805,5,5,1,11,30,3875.75,35
93806,12,3,1,1,24,16272.17,236
93807,8,3,1,11,11,601.17,16
93808,16,1,1,8,22,33090.67,340
93809,5,1,1,22,32,17317.75,84
93810,11,5,1,19,26,1845.00,46
93811,5,1,1,22,22,5073.17,25
93812,12,3,1,3,4,21048.58,1176
93813,8,1,1,17,27,4823.17,58
93814,5,1,1,10,10,1707.00,26
93815,10,3,1,24,24,2741.33,50
93816,5,5,1,22,22,1715.42,19
93817,10,1,1,22,4,6343.25,116
93818,5,5,1,22,30,23935.00,144
93819,12,3,1,19,9,14941.58,210
93820,10,3,1,11,11,1701.17,46
93821,10,1,1,14,22,28383.33,348
93822,12,3,1,22,24,19994.50,231
93823,12,1,1,16,11,25564.83,300
93824,1,1,1,26,5,13709.00,54
93825,12,5,1,32,22,17174.33,250
93826,12,5,1,22,25,18889.92,280
93827,5,5,1,32,5,11920.17,48
93828,12,5,1,32,25,21640.25,350
93829,8,1,1,10,25,3606.75,102
93830,8,5,1,1,22,7174.75,56
93831,10,1,1,30,24,5156.42,90
93832,10,1,1,12,21,17704.17,168.4
93833,12,5,1,22,25,18889.92,294
93834,10,1,1,11,24,8004.08,96
93835,8,1,1,9,10,13254.33,84
93836,10,3,1,22,19,11497.92,136
93837,9,5,1,26,24,11545.58,120
93838,12,3,1,28,22,10715.08,180
93839,12,3,1,17,32,6567.58,100
93840,8,1,3,19,32,819.17,23
93841,12,3,1,32,8,17406.08,650
93842,8,1,1,10,20,13493.42,126
93843,1,5,1,22,1,7677.83,49.8
93844,8,5,1,32,5,13230.58,110
93845,12,3,1,18,27,18584.50,480
93846,8,1,1,12,12,5552.33,60
93847,1,5,1,5,11,2966.75,18
93848,12,4,1,17,20,4021.17,90
93849,1,5,1,19,22,11445.67,66
93850,1,5,1,3,5,8509.67,80
93851,16,1,2,24,26,9200.42,58
93852,16,3,1,32,32,3597.58,42
93853,8,3,1,32,11,14095.67,118
93854,12,3,1,22,31,36985.50,500
93855,8,1,1,22,7,15255.92,180
93856,14,5,1,22,22,561.25,16
93857,16,3,1,19,32,2979.58,37
93858,8,1,1,22,28,8466.00,70
93859,12,3,1,16,26,20969.00,240
93860,16,1,2,3,31,24772.25,220
93861,12,3,1,16,7,9368.00,220
93862,12,5,1,5,22,24095.25,330
93863,8,1,1,16,16,3011.83,56
93864,8,5,1,24,24,2215.08,39
93865,10,3,1,32,11,11128.75,101.2
93866,16,5,1,24,24,2940.50,36
93867,8,1,1,10,25,2995.25,57.2
93868,8,1,1,32,30,10521.67,74
93869,14,5,1,22,22,4297.50,40
93870,1,1,1,24,22,19310.42,154
93871,14,5,1,4,4,3396.00,32
93872,10,3,1,26,32,736.08,24
93873,16,1,1,24,19,11177.08,217
93874,5,1,1,22,22,3665.42,39
93875,5,1,1,25,25,2922.58,28
93876,10,1,1,32,30,10984.83,92
93877,8,1,1,22,22,1977.67,34
93878,8,5,1,3,22,18224.50,134
93879,8,1,1,24,8,15247.92,51
93880,8,1,1,32,17,7899.58,90
93881,5,1,1,32,32,1430.08,11
93882,5,3,1,10,25,4143.42,26
93883,12,5,1,32,6,13849.50,242
93884,12,3,1,25,25,2796.67,46
93885,5,1,1,22,1,10149.50,70
93886,16,1,1,6,8,22015.25,220
93887,12,5,1,32,5,13230.58,204
93888,1,5,1,3,17,5537.67,34
93889,4,1,1,19,32,4952.33,28
93890,12,5,1,22,1,7158.92,104
93891,10,1,1,17,6,8025.00,90
93892,12,3,1,19,15,22725.00,300
93893,5,1,1,4,7,7754.08,68
93894,1,1,1,1,12,30698.58,145
93895,8,1,1,19,24,12111.67,112
93896,5,5,1,9,5,5550.75,36
93897,8,5,1,22,22,3855.67,42
93898,12,1,1,24,1,18503.83,368
93899,5,3,1,19,22,17906.67,90
93900,8,1,1,22,22,662.75,26
93901,8,5,1,22,22,548.42,16
93902,5,1,1,17,25,11735.17,120
93903,4,2,1,32,32,1977.08,22
93904,10,3,1,32,32,663.00,16
93905,2,1,1,26,20,9262.75,70
93906,1,5,1,26,5,13281.42,520
93907,5,1,1,32,19,3516.75,26
93908,12,3,1,22,27,14417.58,170
93909,10,1,1,3,23,35023.42,450
93910,5,1,1,32,15,19394.50,200
93911,14,5,1,25,17,13211.00,120
93912,8,1,1,10,25,4043.33,54
93913,8,1,1,19,28,10859.75,108
93914,12,5,1,32,22,16263.42,200
93915,12,3,1,11,25,17535.50,326
93916,14,1,1,16,1,17112.83,166
93917,12,3,1,1,26,12260.42,100
93918,5,3,1,26,32,5796.00,30
93919,10,1,1,24,11,4622.58,20
93920,12,3,1,32,1,10503.83,166
93921,15,1,2,24,8,12050.67,34
93922,1,1,1,32,32,1875.08,14
93923,1,1,1,26,19,1507.67,14
93924,9,5,1,22,1,7486.75,104
93925,10,1,1,32,9,16180.67,178
93926,8,1,1,28,19,11305.50,108
93927,10,1,1,22,6,17843.67,236
93928,12,3,1,22,22,2445.00,68
93929,1,5,1,26,22,16259.17,96
93930,1,5,1,22,19,13758.58,60
93931,8,5,1,17,17,3315.58,40
93932,8,5,1,32,17,7900.83,81
93933,5,1,1,22,19,15163.00,62
93934,12,3,1,17,10,9462.08,252
93935,10,1,1,22,4,2748.08,90
93936,1,1,1,32,20,6404.58,36
93937,12,3,1,22,17,10415.58,184
93938,1,1,1,22,26,17924.58,70
93939,8,1,1,6,6,4703.92,83.2
93940,10,3,1,4,20,14520.50,150
93941,11,5,1,8,3,15532.42,200
93942,8,1,1,32,32,1927.92,30
93943,5,1,1,25,5,20134.50,100
93944,10,3,2,24,25,24979.83,29
93945,14,1,1,10,25,3688.75,26
93946,5,1,1,17,19,7164.75,92
93947,5,1,1,22,5,23247.08,116
93948,8,1,1,25,7,9858.33,114
93949,1,1,1,30,20,17180.42,29
93950,1,5,1,5,3,10963.17,54
93951,12,3,1,22,30,23454.25,268
93952,12,3,1,17,1,10073.17,218
93953,10,1,1,5,23,35290.42,350
93954,5,1,1,22,10,17122.17,126
93955,12,3,1,32,15,19302.50,290
93956,10,1,1,10,6,7790.83,74
93957,8,1,1,19,26,1845.00,34
93958,8,1,1,11,5,3485.17,32
93959,8,1,1,3,25,20236.33,248
93960,8,3,1,32,19,4284.58,56
93961,16,1,1,10,16,8316.67,190
93962,10,3,1,32,32,1107.08,30
93963,5,1,1,19,32,1874.33,22
93964,5,1,1,22,32,17569.08,132
93965,2,5,1,19,19,989.25,15
93966,8,3,1,32,19,6386.08,84
93967,9,1,1,32,22,17292.67,174
93968,5,3,1,32,24,4547.00,44
93969,5,1,1,22,8,33712.00,144
93970,5,1,1,8,23,46799.92,340
93971,8,1,3,27,17,4561.92,68
93972,10,5,1,32,22,15244.33,230
93973,8,1,1,32,27,3413.25,40
93974,10,1,1,32,23,34839.50,448
93975,10,1,1,19,24,10253.17,100
93976,5,1,1,7,22,16034.83,90
93977,8,1,1,27,30,11075.00,109
93978,12,3,1,11,23,47159.42,550
93979,8,1,1,32,17,7899.58,90
93980,12,5,1,17,16,11854.58,250
93981,8,5,1,7,7,5260.83,114
93982,8,1,1,19,32,2186.83,32
93983,11,3,1,25,25,2368.42,90
93984,4,1,1,22,1,9972.00,46
93985,12,1,1,24,30,7964.42,136
93986,6,5,1,3,24,5876.00,30
93987,8,5,1,32,27,4549.08,30
93988,1,5,1,26,24,9325.42,48
93989,5,1,1,17,5,12820.50,70
93990,1,5,1,22,20,10271.83,72
93991,11,3,1,22,1,10082.58,163
93992,10,1,1,24,15,11656.50,140
93993,10,1,1,25,3,11893.50,100
93994,16,5,1,32,22,16765.58,190
93995,12,3,1,32,13,19603.00,466.2
93996,12,3,1,14,14,1540.25,402
93997,12,5,1,22,12,35247.08,376
93998,5,1,1,22,26,17452.67,90
93999,14,5,1,30,5,1485.92,22
94000,12,1,1,24,16,24135.75,459
94001,10,3,1,19,22,15695.08,250
94002,12,3,1,21,19,25436.17,304.8
94003,10,1,1,10,12,14118.17,191.4
94004,9,5,1,26,22,18083.75,114
94005,8,3,2,22,12,26781.92,150
94006,8,3,1,32,4,20643.33,217.6
94007,16,1,1,24,26,8192.92,144
94008,8,5,1,19,19,2976.42,37
94009,14,1,1,17,24,7761.50,60
94010,8,1,1,24,22,21176.08,144
94011,8,1,1,30,8,7510.08,86
94012,1,1,1,27,27,1750.92,14
94013,10,1,1,5,21,8184.00,68
94014,1,1,1,11,25,15767.25,102
94015,2,5,1,22,22,1624.33,20
94016,14,5,1,22,5,22954.17,118
94017,16,1,1,11,29,41530.58,700
94018,5,3,2,23,25,32061.92,37
94019,12,5,1,1,10,18781.58,356
94020,5,3,1,22,3,15682.42,106
94021,8,1,1,1,1,745.83,22
94022,12,3,1,9,9,3771.92,76
94023,12,3,2,24,24,3400.42,80
94024,14,5,1,22,22,164.92,12
94025,8,1,1,22,22,1816.00,40
94026,12,3,1,22,22,1661.92,50
94027,5,1,1,22,25,19691.17,150
94028,8,1,2,19,7,23493.58,250
94029,5,1,1,32,27,3213.67,28
94030,5,1,1,28,16,11338.92,96
94031,5,1,1,22,25,18759.58,140
94032,10,3,1,25,25,3666.33,56
94033,12,3,1,24,24,2566.42,48
94034,8,1,1,19,19,2267.92,27.8
94035,12,3,1,27,25,19444.00,330
94036,10,3,1,24,15,17557.58,400
94037,8,5,1,1,24,18640.08,142
94038,8,1,1,32,32,1592.33,26
94039,10,1,1,25,16,7159.33,136
94040,16,1,1,6,5,12598.92,116
94041,8,1,1,22,16,11703.58,136
94042,11,4,1,22,25,20013.50,320
94043,10,3,1,26,22,16579.33,200
94044,8,1,1,32,32,1807.08,28
94045,1,1,1,1,19,9941.92,46
94046,8,1,1,6,13,8012.08,68
94047,11,5,1,24,25,21108.42,400
94048,10,5,1,1,20,7089.00,120
94049,8,1,2,25,20,18864.08,84
94050,5,1,1,32,10,18453.50,140
94051,9,5,1,17,5,14678.42,72
94052,5,1,1,10,25,2751.00,18
94053,5,1,1,26,6,16836.92,104
94054,8,1,1,32,27,5747.83,66
94055,2,1,1,1,19,9199.92,55
94056,5,1,1,32,6,12583.92,84
94057,5,1,1,32,27,4772.58,20
94058,8,5,1,19,19,2976.42,42
94059,10,1,1,10,9,13956.25,242.2
94060,5,1,1,22,10,16667.67,128
94061,8,1,2,25,3,17051.75,52
94062,12,3,1,22,20,8555.75,160
94063,1,5,2,20,19,9901.75,22
94064,12,3,1,32,6,13801.33,294.8
94065,10,1,1,6,9,3884.75,78
94066,8,5,1,24,24,2268.17,16
94067,10,1,1,32,13,17005.75,210
94068,8,1,1,22,4,5564.83,64
94069,5,1,1,22,22,1357.25,20
94070,8,1,1,27,30,11075.00,109
94071,16,1,1,12,24,16203.67,140
94072,12,3,1,19,23,57091.00,108
94073,8,5,1,26,20,8165.08,87
94074,11,4,1,19,5,14587.25,260
94075,3,5,1,32,19,2961.67,24
94076,8,1,1,22,17,10975.00,73
94077,5,1,1,22,22,846.08,17.8
94078,17,5,1,19,3,10363.83,150
94079,3,1,1,1,10,19647.75,140
94080,1,5,1,22,22,5281.17,26
94081,16,3,1,19,11,13149.17,126
94082,16,3,1,32,19,5648.42,110
94083,5,1,1,22,20,9873.92,60
94084,4,1,1,4,19,16548.83,130
94085,12,3,1,22,18,2044.33,380
94086,12,3,1,1,32,9673.25,110
94087,12,3,1,1,19,6641.92,96
94088,5,5,1,27,5,12599.92,28
94089,12,3,1,32,32,2131.17,50
94090,8,5,1,1,20,6963.00,79
94091,12,3,1,32,32,2406.08,58
94092,12,5,1,5,8,7326.83,146
94093,12,5,1,17,25,12404.58,260
94094,1,5,1,5,26,13741.83,52
94095,8,5,1,28,22,7131.92,62
94096,8,1,1,25,12,8064.75,72
94097,10,1,1,25,23,41692.50,349.4
94098,12,3,1,22,24,21703.67,216
94099,11,3,1,8,8,3881.67,99
94100,8,1,1,12,32,18709.42,190
94101,12,3,1,27,24,8704.67,140
94102,12,3,1,6,12,7372.08,126
94103,5,1,1,25,20,15265.25,54.8
94104,12,3,1,19,19,2076.83,47
94105,16,1,1,24,22,21742.58,274
94106,10,1,1,9,23,37058.00,424
94107,14,1,1,22,28,9777.33,94
94108,8,5,1,1,22,7819.50,82
94109,5,2,1,17,3,5542.50,40
94110,12,3,1,22,25,20075.83,296
94111,14,5,1,32,22,15299.83,148
94112,16,5,1,1,19,7339.58,100
94113,5,1,1,32,26,810.25,18
94114,16,1,1,17,11,10741.33,90
94115,8,1,1,6,6,3184.08,46.4
94116,5,1,1,22,22,3867.83,82
94117,16,1,1,20,25,15316.83,258
94118,1,1,1,17,17,940.58,16
94119,12,3,1,24,7,29013.17,490
94120,10,3,1,32,32,2259.75,33
94121,12,3,1,11,25,17535.50,326
94122,12,5,1,1,32,11840.50,210
94123,10,1,1,32,23,42801.33,520
94124,8,1,1,19,26,2656.50,30
94125,9,5,1,24,3,8261.25,84
94126,8,1,1,22,5,24310.33,148
94127,5,5,1,17,26,8792.33,52
94128,10,1,1,24,23,39115.75,202
94129,8,1,1,17,24,8100.42,62
94130,8,1,1,4,4,4536.08,52.8
94131,10,3,1,1,19,9011.42,256
94132,8,1,1,22,4,6343.25,96
94133,12,3,1,19,19,658.00,38
94134,12,5,3,1,25,22851.33,360
94135,12,1,1,24,23,40593.92,523
94136,12,3,1,32,19,5753.58,68
94137,8,5,1,22,27,14259.67,92
94138,1,3,1,26,19,1467.75,20
94139,1,1,1,3,3,1961.08,16
94140,16,1,2,24,22,22212.33,130
94141,5,3,1,32,24,5593.17,44
94142,8,1,1,19,28,9893.75,122
94143,8,5,1,10,7,9495.00,112
94144,10,3,1,15,30,11277.67,156
94145,13,3,1,1,22,6109.25,160
94146,8,1,1,22,22,1478.75,26
94147,5,5,3,4,10,15021.58,104
94148,8,1,1,22,22,264.17,18
94149,10,3,1,32,7,24988.00,336
94150,5,5,1,28,5,16091.17,52
94151,10,1,1,6,30,8487.17,152
94152,5,1,1,22,26,17195.42,88
94153,8,1,1,10,26,16886.83,150
94154,8,1,1,22,22,2107.42,38
94155,8,1,1,32,17,6607.67,92
94156,4,5,1,22,28,6962.83,68
94157,8,1,1,22,6,18520.92,90
94158,8,1,1,1,30,22563.08,210
94159,16,1,1,22,9,22549.83,276
94160,1,1,1,17,26,10597.17,46
94161,16,3,1,32,16,19340.67,140
94162,10,1,1,25,10,3426.42,74
94163,8,1,1,25,7,10686.00,154
94164,5,3,1,32,19,3835.08,36
94165,1,3,1,32,20,6545.83,46
94166,10,1,1,3,6,5366.92,82
94167,12,3,1,3,23,44822.50,480
94168,12,3,1,19,11,14595.67,206
94169,12,3,1,19,26,2277.08,78
94170,16,5,1,10,22,17353.42,181
94171,10,1,1,25,7,13534.33,319.2
94172,8,3,1,32,27,3547.92,40
94173,12,5,1,22,15,35577.50,369.4
94174,1,2,1,22,7,20161.33,126
94175,12,5,1,22,15,35577.50,369.4
94176,12,5,1,26,22,16744.25,200
94177,8,1,1,32,1,6935.92,108
94178,5,1,1,22,11,19312.67,120
94179,12,3,1,22,22,1538.17,56
94180,8,1,1,6,14,8035.25,116
94181,12,3,1,20,17,1952.00,59.8
94182,16,1,1,24,8,9603.67,254
94183,5,1,1,22,1,8685.42,70
94184,1,1,1,19,25,22451.25,116
94185,8,1,1,22,28,7862.75,85
94186,5,1,1,17,17,5804.17,52
94187,8,1,1,13,32,18421.00,134
94188,12,5,1,1,22,7632.33,108
94189,8,3,1,10,10,5238.50,100
94190,5,1,1,10,10,4474.50,34
94191,10,1,1,7,27,25721.33,344
94192,16,1,1,28,4,7191.75,116
94193,10,1,1,30,25,19298.92,270
94194,5,1,1,17,3,2701.33,34
94195,8,1,1,19,24,13931.25,54
94196,5,1,1,17,20,4341.17,60
94197,6,3,1,26,17,9141.00,74
94198,5,1,1,22,20,4743.33,70
94199,10,1,1,5,12,17323.58,260
94200,8,1,1,32,19,3188.08,38
94201,17,5,1,8,5,7745.33,60
94202,5,1,1,22,26,16973.00,96
94203,8,1,1,17,6,8445.17,48
94204,1,1,1,30,5,1247.92,20
94205,8,1,1,6,6,3316.67,70.2
94206,5,1,1,26,19,4910.83,48
94207,1,3,1,19,32,4014.00,23
94208,16,1,1,6,16,14533.83,350
94209,12,3,1,22,17,12010.25,130
94210,8,1,1,4,22,7538.92,63
94211,8,1,1,8,4,30950.42,69
94212,5,1,1,20,32,9910.42,92
94213,1,1,1,17,28,3777.50,25.4
94214,8,2,1,32,27,2974.33,28
94215,8,1,1,1,22,9379.00,100
94216,12,1,1,28,17,4185.92,46
94217,10,1,1,13,13,761.00,30
94218,8,1,1,19,19,2507.17,42.2
94219,1,1,1,1,20,8230.50,70
94220,12,3,1,22,25,19297.25,356
94221,8,5,1,19,32,7018.75,63
94222,12,5,1,11,22,20888.92,300
94223,10,1,1,5,21,7852.08,82
94224,9,3,1,26,32,1734.00,40
94225,12,3,1,32,4,22496.17,340
94226,10,1,1,22,24,21609.42,184
94227,12,3,1,6,12,7372.08,162
94228,5,1,1,17,22,12464.92,86
94229,1,5,1,32,20,10960.17,58
94230,5,1,1,22,25,19850.75,230
94231,5,3,1,26,19,2270.67,20
94232,1,1,1,17,11,8044.75,13
94233,8,5,1,22,22,271.50,28
94234,8,1,1,22,18,7426.50,148
94235,5,1,1,22,32,13742.00,80
94236,5,1,1,16,32,18371.50,84
94237,14,5,1,22,19,15214.33,76
94238,5,1,1,6,21,11379.83,76
94239,12,5,1,11,25,17012.00,330
94240,5,1,1,17,17,849.00,18
94241,15,1,1,5,22,27953.33,230
94242,12,3,1,22,17,13863.25,170
94243,14,1,1,28,28,80.83,14
94244,12,3,1,3,23,34929.83,454
94245,14,5,1,22,1,7745.75,71.8
94246,8,1,1,17,11,11330.25,80
94247,1,3,1,32,22,15164.33,90
94248,4,3,2,22,11,27365.08,84
94249,12,3,1,17,10,9462.08,250
94250,8,5,1,24,4,29225.42,300
94251,12,3,1,22,18,6973.08,184
94252,8,1,1,27,26,3904.67,52
94253,12,3,2,25,27,16012.08,40
94254,8,1,1,28,28,1903.17,32
94255,8,1,1,32,25,18072.75,210
94256,1,3,2,19,6,17630.33,46
94257,12,5,1,25,22,18511.42,166
94258,0,1,2,17,24,13131.83,62
94259,10,1,1,22,5,23011.67,177.6
94260,5,1,1,11,30,3235.33,28
94261,10,3,1,32,26,3099.67,42
94262,12,3,1,17,17,166.92,30
94263,5,1,1,19,25,18099.50,186
94264,8,1,1,25,25,6883.83,92
94265,8,1,3,1,17,10993.50,104
94266,1,5,1,26,32,3285.17,19
94267,5,1,1,22,1,7975.33,64
94268,12,3,1,19,19,2390.58,71
94269,12,5,1,17,28,3830.50,82
94270,12,3,1,22,1,9287.33,150
94271,8,1,1,17,16,14460.75,194
94272,10,1,1,19,19,2611.92,71
94273,7,1,1,32,26,3293.25,32
94274,8,5,1,1,1,2274.50,35
94275,8,1,1,17,17,384.00,24
94276,5,1,1,6,14,9637.00,83.6
94277,8,1,1,22,22,602.17,22
94278,5,5,1,19,5,18247.42,66
94279,5,1,1,19,26,3778.67,36
94280,14,5,1,19,26,2436.67,28
94281,12,5,1,1,22,7352.33,140
94282,5,1,1,22,22,3967.50,36
94283,1,1,1,10,26,19671.92,70
94284,9,5,1,26,22,16486.33,166
94285,5,1,1,22,25,16336.00,100
94286,5,1,1,22,1,8438.08,80
94287,8,1,1,25,7,9730.83,124
94288,1,1,1,17,19,10312.50,48
94289,8,5,1,32,1,7690.25,150
94290,12,5,1,22,15,35577.50,369.6
94291,8,5,1,22,18,7219.75,160
94292,5,5,2,24,17,13837.83,64
94293,8,1,1,22,3,17956.92,88
94294,1,5,2,19,21,24813.33,46
94295,12,3,1,1,24,15976.75,234
94296,10,3,1,32,19,4655.33,92
94297,5,1,1,22,13,25874.75,104
94298,8,5,1,19,24,10463.08,182
94299,11,4,1,22,31,37828.08,640
94300,12,3,1,11,19,12458.00,259.4
94301,8,1,1,32,19,7669.42,100
94302,5,1,1,22,3,16753.75,70
94303,10,1,1,25,6,7550.08,50
94304,8,1,1,32,27,1854.33,24
94305,12,3,1,32,20,7173.42,156
94306,8,5,1,4,4,4529.92,122
94307,1,1,1,24,32,6843.33,40.8
94308,8,5,1,10,16,4121.25,79.2
94309,10,1,1,22,7,24679.75,310
94310,16,4,1,30,22,23646.50,250
94311,1,1,1,16,6,11701.50,49
94312,5,5,1,32,22,16629.75,98
94313,8,5,1,32,32,2747.17,32
94314,5,1,1,26,11,12741.00,62
94315,10,1,1,24,11,4129.17,46
94316,4,3,1,26,27,2628.17,28
94317,10,3,1,32,6,14380.67,170
94318,2,1,1,19,19,1902.00,22
94319,8,1,1,27,32,4424.33,88
94320,8,1,1,25,25,2144.83,40
94321,13,4,1,22,5,24317.50,256
94322,8,1,1,17,17,293.42,30
94323,8,1,1,19,19,1807.33,19
94324,10,1,1,6,26,15224.83,259
94325,16,1,1,25,31,34129.58,352
94326,5,1,1,32,6,13054.25,72
94327,12,5,1,24,17,12257.17,212
94328,16,1,2,10,22,13741.67,86
94329,8,5,1,16,3,16061.42,140
94330,12,5,1,10,17,10168.42,356
94331,10,1,1,25,29,14573.42,429
94332,8,1,1,32,22,16768.83,158
94333,1,1,1,19,27,7446.75,44
94334,14,1,1,20,11,16084.33,140
94335,4,2,1,32,27,2743.58,26
94336,16,3,1,25,25,3300.00,55
94337,10,1,1,22,11,20373.08,200
94338,10,5,3,3,7,22966.17,300
94339,9,1,1,28,32,9908.67,80
94340,8,1,1,19,26,2139.50,34
94341,12,3,1,25,1,24450.17,282
94342,10,1,1,32,27,1812.58,56
94343,10,1,1,6,24,11860.08,203
94344,5,1,1,32,5,11863.58,70
94345,12,3,1,25,7,17287.92,466
94346,8,1,1,17,10,8942.08,120
94347,12,3,1,32,32,4041.92,71
94348,18,5,1,32,1,11096.58,192
94349,10,1,1,32,25,21285.42,326
94350,5,1,1,17,17,5657.08,76
94351,10,1,1,13,25,16352.75,285
94352,8,5,1,1,24,18640.08,134
94353,1,5,1,26,27,5226.17,22
94354,14,5,1,32,22,16854.83,103
94355,10,1,1,32,19,4429.33,88
94356,8,1,1,22,22,241.58,24
94357,14,5,1,22,22,561.25,16
94358,4,3,1,32,32,689.17,15
94359,5,1,1,31,31,5382.58,32
94360,2,1,1,22,22,1833.42,21.8
94361,5,1,1,22,26,16373.42,72
94362,1,1,1,7,7,6016.33,80
94363,12,3,1,25,26,21544.67,252
94364,8,1,1,6,6,3651.33,65.4
94365,1,3,1,19,32,3214.00,22
94366,8,1,1,1,17,11092.58,80
94367,5,1,1,19,5,16548.08,95
94368,8,1,1,22,6,19071.83,130
94369,5,1,1,22,1,10128.75,74
94370,12,5,1,26,25,22340.83,580
94371,8,1,2,25,10,4804.17,30
94372,8,1,3,19,32,819.17,25
94373,12,1,1,26,18,26359.92,520
94374,14,1,1,19,26,1919.00,20.8
94375,12,3,1,3,13,10578.00,540
94376,12,3,1,24,24,1356.17,22
94377,12,3,1,16,5,22326.00,220
94378,10,1,1,10,14,13805.83,210
94379,1,5,1,6,22,19377.67,91
94380,8,1,1,12,12,5552.33,60
94381,5,1,1,22,17,10757.17,84
94382,12,5,1,22,7,17015.75,280
94383,10,1,3,3,26,10416.67,130
94384,5,1,1,22,20,7171.50,52
94385,12,5,1,22,17,12110.00,144
94386,14,1,1,32,6,12268.08,112
94387,8,1,1,32,32,2759.25,36
94388,10,1,1,32,16,19929.17,338
94389,8,1,1,16,9,18208.83,144
94390,8,1,1,17,17,3498.58,94
94391,8,1,1,7,7,284.83,126
94392,10,1,1,6,19,16532.83,294
94393,5,1,1,22,22,1398.83,20
94394,10,3,1,32,32,4371.25,40
94395,14,5,1,26,22,18711.25,110
94396,8,1,1,6,6,3316.67,66.6
94397,2,5,1,1,22,7038.25,40
94398,10,3,1,22,22,2445.00,64
94399,12,3,1,27,32,5220.83,90
94400,10,1,1,12,23,29221.92,268.6
94401,8,1,1,10,25,3063.92,69.2
94402,8,1,1,22,32,15774.50,98
94403,12,3,1,27,25,19018.75,316
94404,8,5,1,11,25,17369.58,174
94405,12,3,1,23,24,39298.67,600
94406,12,3,1,30,5,1357.92,62
94407,8,1,1,1,32,11597.83,71
94408,12,1,1,20,24,12996.58,180
94409,1,1,1,32,22,16943.75,87
94410,5,1,1,19,22,15432.75,104
94411,12,3,1,22,32,15903.33,172
94412,5,1,1,1,26,11275.50,80
94413,8,1,1,32,19,2273.17,28
94414,10,3,1,22,22,1282.25,50.6
94415,6,2,1,32,26,3125.25,24
94416,5,1,1,22,26,16213.08,80
94417,5,1,1,22,20,10354.08,80
94418,5,5,1,5,24,6811.25,38
94419,12,3,1,22,17,14981.25,194
94420,12,5,1,1,19,7849.83,124
94421,8,1,1,22,18,6251.58,90
94422,8,1,1,22,19,14834.25,96
